dates,JPYBEI5Y,JPYBEI10Y,USDBEI5Y,USDBEI10Y,JPYZeroRate1M,JPYZeroRate5Y,JPYZeroRate10Y,USDZeroRate1M,USDZeroRate5Y,USDZeroRate10Y,JPYFXImpliedRate1M,JPYFXImpliedRate5Y,JPYFXImpliedRate10Y,USDJPYIV1MATM,USDJPYIV5YATM,USDJPYIV10YATM,USDJPY,NK225,SP500,NK225VolatilityIndex,SPXVolatilityIndex
2020/1/6 0:00,0.00137,0.17%,1.69%,1.76%,-0.09%,0.01%,0.10%,1.69%,1.60%,1.76%,-0.09%,-0.45%,-0.44%,0.0528,0.072475,0.0933,108.37,23204.86,3246.28,0.1687,0.1385
2020/1/7 0:00,0.0014,0.17%,1.68%,1.74%,-0.09%,0.02%,0.11%,1.70%,1.61%,1.77%,-0.04%,-0.44%,-0.44%,0.0504,0.072825,0.09225,108.44,23575.72,3237.18,0.1511,0.1379
2020/1/8 0:00,0.00127,0.15%,1.69%,1.76%,-0.08%,0.01%,0.10%,1.68%,1.66%,1.83%,-0.07%,-0.47%,-0.47%,0.0501,0.07265,0.0921,109.12,23204.76,3253.05,0.1725,0.1345
2020/1/9 0:00,0.00134,0.16%,1.69%,1.76%,-0.09%,0.02%,0.11%,1.68%,1.65%,1.81%,-0.10%,-0.47%,-0.46%,0.048775,0.071375,0.09115,109.52,23739.87,3274.7,0.1477,0.1254
2020/1/10 0:00,0.00135,0.15%,1.69%,1.76%,-0.09%,0.02%,0.11%,1.68%,1.63%,1.78%,-0.09%,-0.47%,-0.46%,0.048075,0.071175,0.09085,109.45,23850.57,3265.35,0.1432,0.1256
2020/1/13 0:00,0.00136,0.15%,1.71%,1.77%,-0.09%,0.02%,0.11%,1.68%,1.65%,1.80%,-0.10%,-0.47%,-0.46%,0.0485,0.071025,0.0908,109.95,,3288.13,,0.1232
2020/1/14 0:00,0.00141,0.15%,1.71%,1.77%,-0.09%,0.02%,0.12%,1.67%,1.63%,1.78%,-0.06%,-0.44%,-0.43%,0.048375,0.071075,0.0909,109.99,24025.17,3283.15,0.1416,0.1239
2020/1/15 0:00,0.00126,0.15%,1.68%,1.75%,-0.09%,0.02%,0.13%,1.67%,1.61%,1.75%,-0.05%,-0.44%,-0.44%,0.04715,0.070975,0.09085,109.9,23916.58,3289.29,0.1436,0.1242
2020/1/16 0:00,0.00124,0.16%,1.69%,1.75%,-0.09%,0.02%,0.13%,1.66%,1.63%,1.77%,-0.08%,-0.45%,-0.44%,0.04365,0.0704,0.0905,110.16,23933.13,3316.81,0.139,0.1232
2020/1/17 0:00,0.00121,0.15%,1.69%,1.75%,-0.09%,0.02%,0.12%,1.65%,1.64%,1.79%,-0.08%,-0.45%,-0.46%,0.0428,0.069175,0.0893,110.14,24041.26,3329.62,0.132,0.121
2020/1/20 0:00,0.00145,0.16%,1.69%,1.75%,-0.08%,0.02%,0.12%,1.65%,1.64%,1.79%,-0.09%,-0.44%,-0.45%,0.04275,0.06925,0.08855,110.18,24083.51,,0.1348,
2020/1/21 0:00,0.00144,0.15%,1.68%,1.74%,-0.08%,0.01%,0.11%,1.66%,1.59%,1.74%,-0.06%,-0.46%,-0.48%,0.046025,0.070075,0.0891,109.87,23864.56,3320.79,0.1496,0.1285
2020/1/22 0:00,0.00151,0.15%,1.66%,1.73%,-0.08%,0.01%,0.11%,1.66%,1.59%,1.73%,-0.07%,-0.46%,-0.47%,0.044825,0.06965,0.0888,109.84,24031.35,3321.75,0.1426,0.1291
2020/1/23 0:00,0.0013,0.12%,1.65%,1.72%,-0.09%,-0.01%,0.08%,1.66%,1.55%,1.69%,-0.07%,-0.48%,-0.49%,0.0486,0.06995,0.08875,109.49,23795.44,3325.54,0.1558,0.1298
2020/1/24 0:00,0.00103,0.11%,1.63%,1.68%,-0.08%,0.00%,0.08%,1.66%,1.51%,1.64%,-0.09%,-0.48%,-0.50%,0.0496,0.06975,0.0889,109.28,23827.18,3295.47,0.1488,0.1456
2020/1/27 0:00,0.00105,0.11%,1.57%,1.63%,-0.09%,-0.03%,0.05%,1.65%,1.43%,1.56%,-0.12%,-0.50%,-0.53%,0.056725,0.071025,0.0892,108.9,23343.51,3243.63,0.1972,0.1823
2020/1/28 0:00,0.00108,0.12%,1.61%,1.66%,-0.08%,-0.02%,0.06%,1.65%,1.48%,1.61%,-0.13%,-0.51%,-0.54%,0.052225,0.0703,0.08895,109.15,23215.71,3276.24,0.1925,0.1628
2020/1/29 0:00,0.00102,0.11%,1.59%,1.64%,-0.08%,-0.02%,0.05%,1.65%,1.41%,1.54%,-0.11%,-0.51%,-0.53%,0.050175,0.069725,0.0887,109.02,23379.4,3273.4,0.1758,0.1639
2020/1/30 0:00,0.00089,0.09%,1.61%,1.66%,-0.08%,-0.04%,0.03%,1.66%,1.41%,1.54%,-0.13%,-0.51%,-0.53%,0.054125,0.0708,0.089,108.96,22977.75,3283.66,0.1934,0.1549
2020/1/31 0:00,0.00091,0.09%,1.60%,1.64%,-0.08%,-0.06%,0.02%,1.66%,1.32%,1.46%,-0.15%,-0.52%,-0.54%,0.057775,0.0714,0.08895,108.35,23205.18,3225.52,0.1859,0.1884
2020/2/3 0:00,0.00083,0.09%,1.58%,1.62%,-0.08%,-0.06%,0.02%,1.67%,1.35%,1.49%,-0.17%,-0.53%,-0.54%,0.0551,0.0708,0.08865,108.69,22971.94,3248.92,0.1998,0.1797
2020/2/4 0:00,0.00082,0.09%,1.60%,1.64%,-0.08%,-0.04%,0.04%,1.67%,1.42%,1.56%,-0.15%,-0.51%,-0.52%,0.04995,0.069475,0.08815,109.52,23084.59,3297.59,0.1845,0.1605
2020/2/5 0:00,0.00075,0.09%,1.63%,1.66%,-0.08%,-0.03%,0.06%,1.67%,1.47%,1.62%,-0.12%,-0.49%,-0.50%,0.048475,0.069275,0.08825,109.83,23319.56,3334.69,0.1734,0.1515
2020/2/6 0:00,0.00082,0.09%,1.64%,1.67%,-0.08%,-0.02%,0.07%,1.67%,1.47%,1.61%,-0.14%,-0.48%,-0.48%,0.049,0.069275,0.0884,109.99,23873.59,3345.78,0.1765,0.1496
2020/2/7 0:00,0.00065,0.07%,1.63%,1.66%,-0.09%,-0.04%,0.04%,1.67%,1.41%,1.55%,-0.15%,-0.51%,-0.52%,0.0497,0.069875,0.0888,109.75,23827.98,3327.71,0.1731,0.1547
2020/2/10 0:00,0.00055,0.07%,1.63%,1.66%,-0.09%,-0.05%,0.02%,1.66%,1.39%,1.52%,-0.18%,-0.51%,-0.53%,0.049675,0.070025,0.08875,109.77,23685.98,3352.09,0.1797,0.1504
2020/2/11 0:00,0.00056,0.07%,1.63%,1.65%,-0.09%,-0.05%,0.03%,1.65%,1.42%,1.55%,-0.19%,-0.51%,-0.53%,0.047575,0.0695,0.08855,109.79,,3357.75,,0.1518
2020/2/12 0:00,0.00064,0.08%,1.66%,1.67%,-0.09%,-0.04%,0.05%,1.65%,1.46%,1.60%,-0.17%,-0.49%,-0.50%,0.045425,0.069075,0.08795,110.09,23861.21,3379.45,0.1631,0.1374
2020/2/13 0:00,0.00057,0.08%,1.67%,1.67%,-0.09%,-0.03%,0.06%,1.66%,1.44%,1.57%,-0.20%,-0.50%,-0.50%,0.0479,0.069525,0.0881,109.82,23827.73,3373.94,0.161,0.1415
2020/2/14 0:00,0.00069,0.09%,1.66%,1.67%,-0.10%,-0.03%,0.05%,1.66%,1.41%,1.54%,-0.21%,-0.50%,-0.50%,0.046025,0.069875,0.08835,109.78,23687.59,3380.16,0.1647,0.1368
2020/2/17 0:00,0.0007,0.08%,1.66%,1.67%,-0.09%,-0.04%,0.05%,1.67%,1.41%,1.53%,-0.19%,-0.50%,-0.51%,0.045675,0.0696,0.08825,109.88,23523.24,,0.1596,
2020/2/18 0:00,0.00051,0.05%,1.66%,1.66%,-0.09%,-0.06%,0.01%,1.67%,1.38%,1.50%,-0.19%,-0.53%,-0.54%,0.0453,0.0696,0.08825,109.87,23193.8,3370.29,0.1757,0.1483
2020/2/19 0:00,0.00054,0.06%,1.66%,1.66%,-0.10%,-0.06%,0.02%,1.64%,1.40%,1.51%,-0.19%,-0.54%,-0.55%,0.053175,0.07,0.0883,111.37,23400.7,3386.15,0.1704,0.1438
2020/2/20 0:00,0.00055,0.05%,1.64%,1.64%,-0.10%,-0.07%,0.00%,1.63%,1.35%,1.46%,-0.21%,-0.54%,-0.56%,0.05855,0.07115,0.08905,112.1,23479.15,3373.23,0.1699,0.1556
2020/2/21 0:00,0.00036,0.05%,1.63%,1.62%,-0.10%,-0.08%,0.00%,1.63%,1.30%,1.40%,-0.20%,-0.56%,-0.58%,0.060225,0.07145,0.089175,111.61,23386.74,3337.75,0.1891,0.1708
2020/2/24 0:00,0.00037,0.05%,1.59%,1.59%,-0.09%,-0.08%,-0.01%,1.62%,1.19%,1.31%,-0.25%,-0.56%,-0.58%,0.068425,0.073075,0.089175,110.72,,3225.89,,0.2503
2020/2/25 0:00,0.00011,0.01%,1.54%,1.54%,-0.10%,-0.13%,-0.06%,1.61%,1.18%,1.29%,-0.25%,-0.62%,-0.63%,0.068375,0.0736,0.090425,110.2,22605.41,3128.21,0.2442,0.2785
2020/2/26 0:00,0.00006,0.02%,1.54%,1.55%,-0.09%,-0.11%,-0.04%,1.60%,1.17%,1.29%,-0.24%,-0.61%,-0.62%,0.067675,0.074525,0.090875,110.43,22426.19,3116.39,0.2765,0.2756
2020/2/27 0:00,-0.00043,0.01%,1.48%,1.50%,-0.10%,-0.14%,-0.07%,1.58%,1.08%,1.21%,-0.35%,-0.66%,-0.67%,0.07195,0.076425,0.09195,109.59,21948.23,2978.76,0.314,0.3916
2020/2/28 0:00,-0.00079,-0.01%,1.37%,1.43%,-0.12%,-0.17%,-0.11%,1.52%,0.98%,1.12%,-0.51%,-0.71%,-0.71%,0.0885,0.079525,0.09315,107.89,21142.96,2954.22,0.4281,0.4011
2020/3/2 0:00,-0.00049,0.03%,1.38%,1.45%,-0.14%,-0.16%,-0.08%,1.36%,1.01%,1.16%,-0.67%,-0.72%,-0.69%,0.09355,0.078525,0.0935,108.33,21344.08,3090.23,0.393,0.3342
2020/3/3 0:00,-0.00044,0.04%,1.36%,1.45%,-0.12%,-0.13%,-0.04%,1.38%,0.81%,0.99%,-0.35%,-0.69%,-0.68%,0.092175,0.07695,0.0924,107.13,21082.73,3003.37,0.378,0.3682
2020/3/4 0:00,-0.00071,0.03%,1.39%,1.48%,-0.16%,-0.16%,-0.07%,1.02%,0.85%,1.05%,-0.69%,-0.72%,-0.67%,0.07965,0.075075,0.09135,107.53,21100.06,3130.12,0.332,0.3199
2020/3/5 0:00,-0.00053,0.03%,1.31%,1.41%,-0.16%,-0.17%,-0.07%,1.01%,0.75%,0.92%,-0.69%,-0.71%,-0.69%,0.0978,0.076975,0.09145,106.16,21329.12,3023.94,0.2807,0.3962
2020/3/6 0:00,-0.00089,0.00%,1.18%,1.32%,-0.17%,-0.22%,-0.14%,0.86%,0.74%,0.84%,-0.82%,-0.82%,-0.80%,0.117975,0.0786,0.09305,105.39,20749.75,2972.37,0.3641,0.4194
2020/3/9 0:00,-0.0009,-0.01%,0.81%,1.02%,-0.19%,-0.26%,-0.19%,0.72%,0.56%,0.62%,-1.21%,-0.95%,-0.93%,0.21375,0.08805,0.09775,102.36,19698.76,2746.56,0.4771,0.5446
2020/3/10 0:00,-0.00083,-0.02%,0.79%,1.03%,-0.18%,-0.20%,-0.12%,0.81%,0.71%,0.84%,-0.87%,-0.84%,-0.74%,0.167,0.0815,0.0909,105.64,19867.12,2882.23,0.4443,0.473
2020/3/11 0:00,-0.00209,-0.10%,0.71%,1.00%,-0.17%,-0.20%,-0.13%,0.80%,0.72%,0.88%,-0.77%,-0.84%,-0.76%,0.194275,0.0835,0.0917,104.54,19416.06,2741.38,0.4709,0.539
2020/3/12 0:00,-0.00298,-0.16%,0.57%,0.87%,-0.19%,-0.18%,-0.12%,0.70%,0.63%,0.78%,-1.17%,-0.96%,-0.89%,0.205,0.08815,0.0938,104.64,18559.63,2480.64,0.5148,0.7547
2020/3/13 0:00,-0.00383,-0.30%,0.56%,0.92%,-0.25%,-0.19%,-0.12%,0.80%,0.78%,0.97%,-2.63%,-0.97%,-0.91%,0.16615,0.087,0.0929,107.62,17431.05,2711.02,0.511,0.5783
2020/3/16 0:00,-0.00401,-0.33%,0.28%,0.73%,-0.22%,-0.11%,-0.04%,0.61%,0.60%,0.76%,-2.99%,-0.88%,-0.84%,0.2083,0.0901,0.09465,105.83,17002.04,2386.13,0.6067,0.8269
2020/3/17 0:00,-0.00383,-0.32%,0.23%,0.69%,-0.19%,-0.06%,0.02%,0.75%,0.80%,1.00%,-2.69%,-0.80%,-0.63%,0.18165,0.085725,0.09335,107.7,17011.53,2529.19,0.5663,0.7591
2020/3/18 0:00,-0.00348,-0.20%,0.18%,0.61%,-0.17%,-0.02%,0.09%,0.77%,0.81%,1.08%,-2.36%,-0.63%,-0.54%,0.17655,0.08525,0.092,108.08,16726.55,2398.1,0.5612,0.7645
2020/3/19 0:00,-0.00335,-0.18%,0.22%,0.55%,-0.19%,-0.01%,0.09%,0.92%,0.73%,1.02%,-3.56%,-0.64%,-0.54%,0.1765,0.090475,0.09355,110.71,16552.83,2409.39,0.5845,0.72
2020/3/20 0:00,-0.00334,-0.18%,0.33%,0.76%,-0.18%,0.00%,0.09%,0.93%,0.55%,0.77%,-1.79%,-0.64%,-0.66%,0.15765,0.088625,0.09215,110.93,,2304.92,,0.6604
2020/3/23 0:00,-0.00287,-0.15%,0.39%,0.81%,-0.16%,-0.03%,0.06%,0.95%,0.51%,0.72%,-2.16%,-0.68%,-0.59%,0.1584,0.0872,0.09155,111.23,16887.78,2237.4,0.5447,0.6159
2020/3/24 0:00,-0.00303,-0.18%,0.54%,0.96%,-0.15%,-0.06%,0.03%,0.92%,0.59%,0.76%,-2.20%,-0.75%,-0.61%,0.12765,0.08395,0.0901,111.23,18092.35,2447.33,0.4549,0.6167
2020/3/25 0:00,-0.00255,-0.13%,0.66%,1.06%,-0.15%,-0.04%,0.06%,0.96%,0.62%,0.81%,-1.44%,-0.73%,-0.63%,0.1114,0.08245,0.09015,111.21,19546.63,2475.56,0.4828,0.6395
2020/3/26 0:00,-0.00207,-0.14%,0.70%,1.07%,-0.13%,-0.06%,0.03%,0.94%,0.60%,0.77%,-0.90%,-0.74%,-0.64%,0.1353,0.0849,0.0914,109.58,18664.6,2630.07,0.5418,0.61
2020/3/27 0:00,-0.00202,-0.10%,0.62%,1.02%,-0.12%,-0.05%,0.04%,0.99%,0.51%,0.64%,-1.00%,-0.71%,-0.70%,0.14435,0.08385,0.0906,107.94,19389.43,2541.47,0.5278,0.6554
2020/3/30 0:00,-0.00255,-0.14%,0.55%,0.95%,-0.13%,-0.06%,0.02%,0.98%,0.54%,0.73%,-0.72%,-0.72%,-0.61%,0.14295,0.0836,0.09035,107.76,19084.97,2626.65,0.5579,0.5708
2020/3/31 0:00,-0.00266,-0.15%,0.53%,0.93%,-0.11%,-0.05%,0.03%,0.99%,0.52%,0.72%,-0.21%,-0.68%,-0.67%,0.1317,0.07915,0.0887,107.54,18917.01,2584.59,0.4994,0.5354
2020/4/1 0:00,-0.00266,-0.17%,0.53%,0.91%,-0.08%,-0.05%,0.02%,1.02%,0.51%,0.68%,0.01%,-0.65%,-0.69%,0.1355,0.07895,0.0869,107.17,18065.41,2470.5,0.5028,0.5706
2020/4/2 0:00,-0.00269,-0.17%,0.72%,1.03%,-0.06%,-0.06%,0.00%,0.98%,0.50%,0.66%,0.16%,-0.65%,-0.72%,0.124675,0.07855,0.08765,107.91,17818.72,2526.9,0.4778,0.5091
2020/4/3 0:00,-0.00285,-0.17%,0.77%,1.09%,-0.07%,-0.06%,0.02%,0.99%,0.51%,0.66%,0.39%,-0.64%,-0.69%,0.1178,0.0785,0.08725,108.55,17820.19,2488.65,0.4597,0.468
2020/4/6 0:00,-0.00292,-0.16%,0.84%,1.16%,-0.05%,-0.04%,0.02%,0.92%,0.55%,0.72%,0.35%,-0.64%,-0.68%,0.10165,0.0779,0.08735,109.22,18576.3,2663.68,0.4118,0.4524
2020/4/7 0:00,-0.00284,-0.16%,0.88%,1.18%,-0.06%,-0.02%,0.06%,0.86%,0.58%,0.77%,0.12%,-0.69%,-0.74%,0.09315,0.077,0.08665,108.76,18950.18,2659.41,0.4011,0.467
2020/4/8 0:00,-0.0029,-0.16%,0.86%,1.20%,-0.10%,-0.02%,0.06%,0.83%,0.61%,0.83%,0.11%,-0.71%,,0.0915,0.0775,0.08625,108.83,19353.24,2749.98,0.4245,0.4335
2020/4/9 0:00,-0.00331,-0.17%,0.88%,1.24%,-0.10%,-0.02%,0.06%,0.81%,0.55%,0.82%,0.08%,-0.72%,-0.70%,0.0852,0.07765,0.0844,108.49,19345.77,2789.82,0.4045,0.4167
2020/4/10 0:00,-0.00357,-0.19%,0.88%,1.23%,-0.10%,-0.04%,0.04%,0.81%,0.56%,0.81%,0.07%,-0.71%,-0.73%,0.0847,0.07855,0.0861,108.47,19498.5,,0.4118,
2020/4/13 0:00,-0.00319,-0.18%,0.92%,1.27%,-0.10%,-0.04%,0.01%,0.81%,0.59%,0.85%,0.06%,-0.72%,-0.71%,0.09335,0.07945,0.08585,107.77,19043.4,2761.63,0.4256,0.4117
2020/4/14 0:00,-0.00291,-0.18%,0.93%,1.30%,-0.09%,-0.05%,0.01%,0.79%,0.55%,0.83%,0.18%,-0.73%,-0.72%,0.0929,0.0807,0.0868,107.22,19638.81,2846.06,0.3721,0.3776
2020/4/15 0:00,-0.00301,-0.18%,0.83%,1.20%,-0.08%,-0.04%,0.04%,0.75%,0.47%,0.70%,0.34%,-0.72%,-0.73%,0.08655,0.08025,0.08705,107.46,19550.09,2783.36,0.3626,0.4084
2020/4/16 0:00,-0.00303,-0.18%,0.68%,1.06%,-0.06%,-0.05%,0.01%,0.72%,0.48%,0.71%,0.36%,-0.72%,-0.73%,0.08485,0.07985,0.08635,107.92,19290.2,2799.55,0.3944,0.4011
2020/4/17 0:00,-0.0029,-0.18%,0.64%,1.02%,-0.07%,-0.03%,0.05%,0.67%,0.48%,0.72%,0.40%,-0.71%,,0.08385,0.0802,0.08645,107.54,19897.26,2874.56,0.3758,0.3815
2020/4/20 0:00,-0.00281,-0.18%,0.53%,0.95%,-0.06%,-0.04%,0.05%,0.67%,0.46%,0.68%,0.42%,-0.70%,,0.083225,0.080425,0.086475,107.62,19669.12,2823.16,0.3767,0.4383
2020/4/21 0:00,-0.00281,-0.19%,0.51%,0.95%,-0.06%,-0.05%,0.03%,0.62%,0.44%,0.64%,0.44%,-0.68%,-0.70%,0.086075,0.081425,0.086825,107.8,19280.78,2736.56,0.4096,0.4541
2020/4/22 0:00,-0.003,-0.19%,0.63%,1.05%,-0.05%,-0.05%,0.03%,0.57%,0.46%,0.67%,0.48%,-0.67%,-0.71%,0.0821,0.080575,0.086325,107.75,19137.95,2799.31,0.4202,0.4198
2020/4/23 0:00,-0.00301,-0.17%,0.63%,1.04%,-0.05%,-0.04%,0.03%,0.49%,0.45%,0.64%,0.38%,-0.66%,-0.71%,0.078275,0.080675,0.086475,107.6,19429.44,2797.8,0.3777,0.4138
2020/4/24 0:00,-0.0032,-0.20%,0.72%,1.11%,-0.05%,-0.06%,0.02%,0.44%,0.45%,0.64%,0.29%,-0.67%,-0.73%,0.077375,0.079975,0.086275,107.51,19262,2836.74,0.3864,0.3593
2020/4/27 0:00,-0.00341,-0.22%,0.76%,1.16%,-0.04%,-0.08%,-0.03%,0.44%,0.47%,0.68%,0.20%,-0.70%,-0.74%,0.07705,0.08005,0.08665,107.25,19783.22,2878.48,0.3486,0.3329
2020/4/28 0:00,-0.00348,-0.22%,0.78%,1.14%,-0.05%,-0.07%,0.01%,0.40%,0.43%,0.63%,0.17%,-0.71%,-0.75%,0.07675,0.0802,0.08685,106.87,19771.19,2863.39,0.3335,0.3357
2020/4/29 0:00,-0.00348,-0.22%,0.77%,1.13%,-0.05%,-0.07%,0.01%,0.37%,0.42%,0.64%,0.17%,-0.70%,-0.74%,0.0746,0.07965,0.0863,106.68,,2939.51,,0.3123
2020/4/30 0:00,-0.0034,-0.22%,0.71%,1.07%,-0.05%,-0.08%,-0.02%,0.33%,0.41%,0.65%,0.09%,-0.70%,-0.73%,0.070925,0.0786,0.0855,107.18,20193.69,2912.43,0.3139,0.3415
2020/5/1 0:00,-0.00331,-0.21%,0.70%,1.07%,-0.05%,-0.06%,0.02%,0.30%,0.40%,0.62%,0.00%,-0.70%,,0.07745,0.07955,0.0873,106.91,19619.35,2830.71,0.4015,0.3719
2020/5/4 0:00,-0.00331,-0.21%,0.70%,1.08%,-0.06%,-0.06%,0.02%,0.26%,0.41%,0.64%,-0.03%,-0.70%,,0.07915,0.08015,0.08685,106.74,,2842.74,,0.3597
2020/5/5 0:00,-0.00331,-0.21%,0.72%,1.09%,-0.06%,-0.06%,0.02%,0.25%,0.42%,0.66%,-0.06%,-0.70%,,0.0766,0.08,0.0871,106.57,,2868.44,,0.3361
2020/5/6 0:00,-0.00331,-0.21%,0.72%,1.10%,-0.06%,-0.06%,0.02%,0.22%,0.40%,0.67%,-0.10%,-0.71%,,0.077875,0.0801,0.08705,106.12,,2848.42,,0.3412
2020/5/7 0:00,-0.00312,-0.19%,0.73%,1.09%,-0.06%,-0.06%,0.03%,0.20%,0.33%,0.61%,-0.08%,-0.70%,-0.74%,0.077375,0.0803,0.0877,106.28,19674.77,2881.19,0.3415,0.3144
2020/5/8 0:00,-0.00268,-0.16%,0.74%,1.12%,-0.06%,-0.05%,0.04%,0.20%,0.35%,0.65%,-0.04%,-0.68%,-0.71%,0.07235,0.08,0.08685,106.65,20179.09,2929.8,0.3035,0.2798
2020/5/11 0:00,-0.00247,-0.14%,0.75%,1.12%,-0.07%,-0.06%,0.01%,0.19%,0.36%,0.66%,0.01%,-0.68%,-0.71%,0.0725,0.07925,0.0868,107.66,20390.66,2930.32,0.2801,0.2757
2020/5/12 0:00,-0.00226,-0.13%,0.73%,1.09%,-0.06%,-0.05%,0.00%,0.18%,0.35%,0.63%,0.02%,-0.69%,-0.73%,0.069025,0.07895,0.0865,107.14,20366.48,2870.12,0.2893,0.3304
2020/5/13 0:00,-0.00221,-0.12%,0.72%,1.07%,-0.06%,-0.07%,-0.01%,0.18%,0.34%,0.62%,-0.04%,-0.71%,-0.74%,0.068525,0.07895,0.0864,107.03,20267.05,2820,0.2915,0.3528
2020/5/14 0:00,-0.00209,-0.13%,0.72%,1.06%,-0.06%,-0.06%,0.03%,0.18%,0.33%,0.60%,-0.03%,-0.70%,-0.73%,0.067225,0.07935,0.0867,107.25,19914.78,2852.5,0.3445,0.3261
2020/5/15 0:00,-0.00205,-0.13%,0.76%,1.09%,-0.06%,-0.06%,0.00%,0.17%,0.35%,0.63%,-0.03%,-0.70%,-0.73%,0.06525,0.07915,0.0863,107.06,20037.47,2863.7,0.3213,0.3189
2020/5/18 0:00,-0.00211,-0.13%,0.85%,1.17%,-0.06%,-0.06%,0.02%,0.17%,0.41%,0.71%,-0.10%,-0.70%,-0.74%,0.06485,0.079,0.0864,107.34,20133.73,2953.91,0.3067,0.293
2020/5/19 0:00,-0.00199,-0.12%,0.82%,1.14%,-0.06%,-0.05%,0.04%,0.17%,0.37%,0.68%,-0.04%,-0.70%,-0.74%,0.0626,0.07885,0.08605,107.71,20433.45,2922.94,0.286,0.3053
2020/5/20 0:00,-0.00224,-0.14%,0.84%,1.16%,-0.06%,-0.05%,0.04%,0.17%,0.37%,0.67%,-0.04%,-0.69%,-0.73%,0.059375,0.07835,0.0858,107.53,20595.15,2971.61,0.2772,0.2799
2020/5/21 0:00,-0.00245,-0.16%,0.81%,1.13%,-0.07%,-0.05%,0.03%,0.17%,0.37%,0.67%,-0.06%,-0.69%,-0.73%,0.056675,0.07675,0.08535,107.61,20552.31,2948.51,0.2715,0.2953
2020/5/22 0:00,-0.00246,-0.19%,0.80%,1.11%,-0.07%,-0.05%,0.02%,0.17%,0.37%,0.67%,-0.06%,-0.68%,-0.73%,0.056975,0.07645,0.0849,107.64,20388.16,2955.45,0.298,0.2816
2020/5/25 0:00,-0.00232,-0.20%,0.81%,1.11%,-0.07%,-0.05%,0.03%,0.17%,0.38%,0.67%,-0.04%,-0.67%,-0.74%,0.05825,0.076275,0.0859,107.71,20741.65,,0.2773,
2020/5/26 0:00,-0.00237,-0.20%,0.82%,1.12%,-0.07%,-0.05%,0.03%,0.17%,0.38%,0.70%,-0.05%,-0.67%,-0.74%,0.0541,0.0757,0.0847,107.54,21271.17,2991.77,0.2672,0.2801
2020/5/27 0:00,-0.0023,-0.20%,0.84%,1.14%,-0.08%,-0.04%,0.03%,0.17%,0.39%,0.68%,-0.06%,-0.68%,-0.75%,0.052575,0.073225,0.0848,107.72,21419.23,3036.13,0.2699,0.2762
2020/5/28 0:00,-0.0023,-0.20%,0.87%,1.18%,-0.09%,-0.05%,0.03%,0.17%,0.39%,0.69%,-0.17%,-0.69%,-0.75%,0.0519,0.073325,0.0856,107.65,21916.31,3029.73,0.2734,0.2859
2020/5/29 0:00,-0.00217,-0.19%,0.84%,1.14%,-0.08%,-0.04%,0.04%,0.18%,0.36%,0.66%,-0.18%,-0.68%,-0.73%,0.053625,0.073575,0.0858,107.83,21877.89,3044.31,0.276,0.2751
2020/6/1 0:00,-0.00217,-0.18%,0.86%,1.18%,-0.09%,-0.04%,0.05%,0.18%,0.36%,0.66%,-0.21%,-0.68%,-0.71%,0.053975,0.073625,0.08605,107.59,22062.39,3055.73,0.276,0.2823
2020/6/2 0:00,-0.00215,-0.17%,0.86%,1.17%,-0.09%,-0.04%,0.05%,0.18%,0.36%,0.68%,-0.26%,-0.67%,-0.69%,0.0578,0.07295,0.08495,108.68,22325.61,3080.82,0.2728,0.2684
2020/6/3 0:00,-0.00197,-0.16%,0.88%,1.20%,-0.09%,-0.04%,0.05%,0.17%,0.40%,0.75%,-0.33%,-0.67%,-0.68%,0.057625,0.072575,0.08555,108.9,22613.76,3122.87,0.2738,0.2566
2020/6/4 0:00,-0.00178,-0.14%,0.89%,1.21%,-0.09%,-0.03%,0.07%,0.18%,0.45%,0.83%,-0.32%,-0.66%,-0.67%,0.055975,0.072625,0.08565,109.15,22695.74,3112.35,0.2776,0.2581
2020/6/5 0:00,-0.00152,-0.12%,0.97%,1.26%,-0.09%,-0.01%,0.09%,0.18%,0.51%,0.89%,-0.31%,-0.64%,-0.65%,0.0556,0.072125,0.08535,109.59,22863.73,3193.93,0.2602,0.2452
2020/6/8 0:00,-0.0015,-0.11%,1.00%,1.28%,-0.09%,-0.01%,0.09%,0.18%,0.49%,0.87%,-0.35%,-0.64%,-0.64%,0.063575,0.073225,0.086,108.43,23178.1,3232.39,0.2587,0.2581
2020/6/9 0:00,-0.00125,-0.12%,0.99%,1.24%,-0.09%,-0.03%,0.06%,0.19%,0.45%,0.82%,-0.34%,-0.66%,-0.68%,0.068,0.074,0.08505,107.76,23091.03,3207.18,0.2591,0.2757
2020/6/10 0:00,-0.00108,-0.12%,1.01%,1.26%,-0.09%,-0.03%,0.06%,0.19%,0.38%,0.74%,-0.35%,-0.65%,-0.67%,0.07295,0.07445,0.0855,107.12,23124.95,3190.14,0.2691,0.2757
2020/6/11 0:00,-0.00114,-0.13%,0.95%,1.21%,-0.09%,-0.04%,0.04%,0.18%,0.37%,0.67%,-0.33%,-0.64%,-0.66%,0.07255,0.07495,0.0856,106.87,22472.91,3002.1,0.2978,0.4079
2020/6/12 0:00,-0.00138,-0.14%,0.97%,1.20%,-0.10%,-0.04%,0.04%,0.20%,0.38%,0.70%,-0.32%,-0.66%,-0.66%,0.072325,0.07345,0.0848,107.38,22305.48,3041.31,0.3342,0.3609
